"site_code","SppRich","Simp","Shan","EvenJ","E10","Abund","S_PIE","Turnover","Turnover_app","Turnover_disapp","rare.sppRich","ept_spp_richness","ept_abundance","insect_spp_richness","insect_abundance","crustacea_spp_richness","crustacea_abundance","mollusc_spp_richness","mollusc_abundance","annelid_spp_richness","annelid_abundance"
"LTR192_2017",39,0.957867056245435,3.350860733556,0.914645652843321,0.0859195059886155,370,25.2927010003705,"0.688524590163934","0.327868852459016","0.360655737704918",38.4824739897905,15,106,11,92,NA,NA,10,129,3,43
"LTR192_2020",26,0.91031230149407,2.78716734352473,0.855458796569996,0.10719874398172,339,11.4949839486356,"0.818181818181818","0.290909090909091","0.527272727272727",26,4,80,12,98,3,9,6,69,3,83
"LTR231_2010",6,0.771484375,1.62686293884352,0.90796949411096,0.271143823140587,32,4.91089108910891,"NA","NA","NA",6,2,10,3,10,NA,NA,NA,NA,1,12
"LTR231_2012",15,0.916293827611395,2.56579376302649,0.947469054296771,0.171052917535099,296,12.406933788008,"0.894736842105263","0.684210526315789","0.210526315789474",12.2630756581917,4,54,6,110,NA,NA,4,114,1,18
"LTR231_2013",26,0.942308674687556,3.02733950458202,0.929174279906514,0.116436134791616,671,17.7667562440721,"0.71875","0.53125","0.1875",16.3430763970396,10,192,8,268,NA,NA,7,143,1,68
"LTR231_2014",31,0.937324445931548,3.01296977826615,0.877396914680081,0.0971925734924563,674,16.317792646953,"0.704545454545455","0.409090909090909","0.295454545454545",15.9152117872316,12,186,10,270,NA,NA,7,184,2,34
"LTR231_2015",11,0.814415183682975,1.89596496874267,0.790678804971353,0.172360451703879,227,5.49507283633247,"0.833333333333333","0.138888888888889","0.694444444444444",7.54249466327242,1,19,6,175,NA,NA,2,8,2,25
"LTR231_2016",25,0.935485253772291,2.92312273030931,0.908119135173224,0.116924909212372,432,16.039972432805,"0.8","0.633333333333333","0.166666666666667",15.4419132770224,8,103,7,136,NA,NA,9,137,1,56
"LTR231_2017",24,0.946582103995377,3.04729395284952,0.958855361023224,0.12697058136873,379,19.641074856046,"0.6","0.285714285714286","0.314285714285714",16.7701937412728,10,116,4,66,2,10,7,159,2,28
"LTR231_2020",26,0.941398441185059,2.99349524766933,0.918786540771798,0.115134432602667,211,18.4778982485405,"0.80952380952381","0.428571428571429","0.380952380952381",16.3388206473461,9,81,6,45,2,8,8,72,2,5
"LTR245_2010",17,0.824442391564056,2.1498762641784,0.758811992993262,0.126463309657553,953,5.7243737775254,"NA","NA","NA",13.3496782855024,4,79,7,192,1,243,4,152,1,287
"LTR245_2012",26,0.898981140954524,2.62444664908498,0.805515311918508,0.100940255734038,1114,9.97892957746478,"0.735294117647059","0.5","0.235294117647059",17.4471165707881,6,69,7,196,2,67,7,502,4,280
"LTR245_2013",16,0.913473116460508,2.55323117152651,0.920883487351105,0.159576948220407,317,11.9565528765815,"0.95","0.35","0.6",14.203192343076,11,224,2,41,1,46,1,3,1,3
"LTR245_2014",40,0.961217511058203,3.44170242832359,0.932994008379783,0.0860425607080896,507,27.1128725428028,"0.901960784313726","0.686274509803922","0.215686274509804",30.2539628490304,18,260,14,126,1,36,5,67,2,18
"LTR245_2015",31,0.830999138740388,2.4109732351197,0.702091502254498,0.0777733301651517,718,5.95798902853969,"0.854838709677419","0.354838709677419","0.5",18.7037920194534,8,324,13,253,3,29,4,51,3,61
"LTR245_2016",21,0.908200753818687,2.66718229879379,0.876059333886273,0.127008680894943,355,11.2065275548422,"0.869565217391304","0.326086956521739","0.543478260869565",17.4605671360099,6,50,5,97,1,3,7,116,2,89
"LTR245_2017",16,0.909136695588471,2.55769303279105,0.922492763630976,0.159855814549441,209,11.5617021276596,"0.84375","0.34375","0.5",15.2191495065495,9,83,2,23,NA,NA,4,97,1,6
"LTR245_2020",19,0.928993084837241,2.75261782705122,0.934853072699939,0.14487462247638,77,17.0116279069767,"0.939393939393939","0.515151515151515","0.424242424242424",19,3,17,12,40,1,5,2,11,1,4
"LTR26_2010",23,0.922837845914769,2.73488358307774,0.872233655920589,0.118907981872945,429,13.332268370607,"NA","NA","NA",21.3394517187203,10,184,8,210,2,2,NA,NA,3,33
"LTR26_2012",14,0.913116907487333,2.53497856665243,0.960562143991772,0.181069897618031,292,11.9409780775717,"0.724137931034483","0.206896551724138","0.517241379310345",14,7,144,6,136,NA,NA,NA,NA,1,12
"LTR26_2013",41,0.965704479241917,3.49992874064922,0.942469589328667,0.0853641156255907,1086,29.9352167064682,"0.877551020408163","0.714285714285714","0.163265306122449",38.7600938213567,13,368,16,309,1,15,10,341,1,53
"LTR26_2014",25,0.950284694484576,3.09262008599826,0.960776449375734,0.12370480343993,287,21.5551470588236,"0.68","0.18","0.5",25,11,137,7,48,NA,NA,6,83,1,19
"LTR26_2015",41,0.965318869165023,3.5037122442342,0.943488420663302,0.0854563962008342,936,29.7188264058679,"0.705882352941177","0.509803921568627","0.196078431372549",39.468904481317,16,420,10,206,1,6,11,272,3,32
"LTR26_2016",48,0.969776170798898,3.63151943526303,0.938085990634559,0.0756566549013132,1320,33.9114175528808,"0.630769230769231","0.369230769230769","0.261538461538462",43.9302335221452,24,694,13,329,NA,NA,8,249,3,48
"LTR26_2017",34,0.94909922267947,3.1383472742195,0.889967787556577,0.0923043315946911,405,20.5966767371601,"0.698412698412698","0.238095238095238","0.46031746031746",31.2913420401728,15,121,7,108,3,19,7,126,2,31
"LTR26_2020",31,0.918965718469162,2.76412561121134,0.804931831895326,0.0891653422971399,1535,12.4323653643083,"0.839285714285714","0.392857142857143","0.446428571428571",25.1200645265687,12,492,12,770,NA,NA,4,63,3,210
"LTR268_2010",15,0.849107625743645,2.24105157826181,0.827551711319707,0.149403438550787,43,7.65254237288135,"NA","NA","NA",15,4,8,6,17,1,1,4,17,NA,NA
"LTR268_2011",14,0.802721088435374,2.07091935150719,0.784719349696393,0.147922810821942,84,5.3302752293578,"0.791666666666667","0.375","0.416666666666667",11.7720638638236,3,13,4,20,1,32,4,14,2,5
"LTR268_2012",14,0.867283950617284,2.25051769538158,0.852773325583523,0.160751263955827,72,8.29870129870129,"0.88","0.44","0.44",11.9926396210701,3,5,4,18,1,6,4,27,2,16
"LTR268_2013",8,0.478024691358025,1.1148656550771,0.536137050612384,0.139358206884637,45,1.95652173913044,"0.9","0.3","0.6",7.82121212121212,1,1,5,9,2,35,NA,NA,NA,NA
"LTR268_2014",24,0.780304932712503,1.92230346434907,0.604868125892822,0.0800959776812111,1251,4.56473383697442,"1","0.75","0.25",9.13538139026255,6,157,8,779,2,9,6,30,2,276
"LTR268_2015",16,0.914713541666667,2.59306400425176,0.935250144910422,0.162066500265735,192,12.4227642276423,"0.888888888888889","0.333333333333333","0.555555555555556",13.8489438468944,4,58,10,94,1,25,NA,NA,1,15
"LTR268_2016",20,0.871884275260307,2.42495658523077,0.809470394480185,0.121247829261538,479,7.91817678793747,"0.838709677419355","0.483870967741935","0.354838709677419",13.1044893519915,6,43,6,166,2,106,2,25,3,138
"LTR268_2017",19,0.761142659279778,1.89430078786663,0.643348631528747,0.0997000414666648,760,4.20425060493863,"0.7","0.333333333333333","0.366666666666667",9.91938447983126,4,37,7,83,2,316,3,41,3,283
"LTR268_2020",50,0.899340536172764,2.8149721090603,0.719569415914571,0.0562994421812059,1662,9.98821205279611,"0.810344827586207","0.672413793103448","0.137931034482759",16.0949999200054,12,339,17,784,2,430,14,73,4,35
"LTR325_2010",22,0.901590578831392,2.63530266081737,0.852561134498234,0.119786484582608,1203,10.2396753908906,"NA","NA","NA",20.2748279001507,8,563,4,221,NA,NA,8,304,2,115
"LTR325_2012",30,0.909505208333333,2.76649412699143,0.813388291402086,0.0922164708997143,288,11.4513715710723,"0.818181818181818","0.5","0.318181818181818",30,16,167,7,72,1,3,4,30,2,16
"LTR325_2013",39,0.921347205217754,2.90276026404713,0.79233285650147,0.0744297503601828,2526,12.7733652159285,"0.830508474576271","0.491525423728814","0.338983050847458",31.7317571190827,15,1199,10,752,1,32,7,151,6,392
"LTR325_2014",44,0.930122320435711,3.18136189784862,0.840698327941494,0.0723036794965595,351,14.8764834100266,"0.797101449275362","0.434782608695652","0.36231884057971",42.3250305037848,20,110,16,182,NA,NA,5,35,3,24
"LTR325_2015",37,0.951274863951961,3.28895386360686,0.910835954506205,0.0888906449623474,584,21.2343769489833,"0.791044776119403","0.343283582089552","0.447761194029851",35.9925827393548,10,183,13,242,2,16,7,80,5,63
"LTR325_2016",39,0.961689466560777,3.40751875037332,0.930110935617306,0.087372275650598,598,27.2482063807053,"0.711864406779661","0.372881355932203","0.338983050847458",36.9602808299985,11,149,15,198,NA,NA,11,219,2,32
"LTR325_2017",24,0.566507552009119,1.43765426730819,0.452369388328075,0.0599022611378414,1276,2.30921215114843,"0.788461538461538","0.25","0.538461538461538",16.9012469659987,7,148,8,909,1,33,7,182,1,4
"LTR325_2020",25,0.745062458908613,2.03468452376383,0.632110287711127,0.0813873809505532,390,3.95222216433075,"0.86046511627907","0.441860465116279","0.418604651162791",23.4724852383898,7,113,9,218,1,4,5,30,3,25
"LTR327_2010",15,0.889184552361612,2.33704936208318,0.863000752767422,0.155803290805545,169,9.47663551401869,"NA","NA","NA",14.2007841028886,5,60,6,72,NA,NA,3,36,1,1
"LTR327_2012",44,0.916311719214753,2.96487409854259,0.783489831473555,0.0673835022396044,410,12.277785913018,"0.865384615384615","0.711538461538462","0.153846153846154",29.7391537697071,17,268,21,102,NA,NA,4,35,2,5
"LTR327_2013",29,0.944262305973806,3.08149722471778,0.915125186589312,0.106258524990268,1735,18.1181947388707,"0.82258064516129","0.290322580645161","0.532258064516129",25.9182636270899,8,702,15,542,NA,NA,5,313,1,178
"LTR327_2014",43,0.831941093039106,2.15738726535261,0.573590130541297,0.0501717968686654,2796,5.96085197524988,"0.8","0.516666666666667","0.283333333333333",15.7372003273448,11,1789,24,237,NA,NA,5,759,3,11
"LTR327_2015",35,0.946408281782603,3.17712071605458,0.89361735084908,0.0907748776015594,890,19.0377767083734,"0.8","0.338461538461538","0.461538461538462",29.0455796132259,11,325,11,126,NA,NA,11,417,2,22
"LTR327_2016",32,0.948732121746212,3.16233084214328,0.912455804722067,0.0988228388169776,713,20.0258777120316,"0.803571428571429","0.375","0.428571428571429",27.5204436851737,11,275,12,168,NA,NA,6,213,3,57
"LTR327_2017",15,0.556670523317907,1.25767085127321,0.464419326776631,0.083844723418214,424,2.2623744891266,"0.931818181818182","0.272727272727273","0.659090909090909",9.00944400513126,8,401,4,10,NA,NA,3,13,NA,NA
"LTR327_2020",32,0.874556213017751,2.71264753920612,0.782704630498465,0.0847702356001914,130,8.42713567839195,"0.853658536585366","0.634146341463415","0.219512195121951",32,7,14,17,60,NA,NA,6,54,2,2
"LTR33_2010",8,0.757673130193906,1.64773361625442,0.792392372292099,0.205966702031803,95,4.26864244741874,"NA","NA","NA",8,NA,NA,3,24,NA,NA,4,37,1,34
"LTR33_2012",18,0.729333927506127,1.93964715724409,0.671071861930978,0.10775817540245,746,3.70800085399376,"0.869565217391304","0.652173913043478","0.217391304347826",14.0069821281825,7,581,6,117,NA,NA,5,48,NA,NA
"LTR33_2013",13,0.897107166337936,2.37029756247867,0.924110862299633,0.182330581729129,234,10.0966666666667,"0.966666666666667","0.4","0.566666666666667",12.3269859100287,8,160,4,41,NA,NA,NA,NA,1,33
"LTR33_2014",33,0.944183149566535,3.12075199925826,0.892534034146167,0.0945682424017653,545,18.4907072470999,"0.756756756756757","0.648648648648649","0.108108108108108",25.8578399491559,10,144,11,141,NA,NA,7,184,5,76
"LTR33_2015",27,0.917208665460414,2.80612302603023,0.85141441767784,0.103930482445564,286,12.5670675300648,"0.723404255319149","0.297872340425532","0.425531914893617",21.7055877395625,9,171,10,58,NA,NA,6,39,2,18
"LTR33_2016",34,0.956601080246914,3.29127536229432,0.933334904165129,0.0968022165380682,720,23.7707778492056,"0.702127659574468","0.425531914893617","0.276595744680851",28.3048454597992,8,251,13,186,NA,NA,10,234,3,49
"LTR33_2017",42,0.961169899016596,3.44907409838745,0.922787311515118,0.0821208118663678,557,26.9531766753698,"0.793650793650794","0.46031746031746","0.333333333333333",32.4985022587089,29,350,6,84,1,2,4,108,2,13
"LTR33_2020",28,0.932632220698064,2.95826737858487,0.887780857852966,0.105652406378031,162,16.2403486924035,"0.888888888888889","0.333333333333333","0.555555555555556",24.5802406781479,6,62,10,31,1,7,10,57,1,5
"LTR387_2010",22,0.81366984663688,2.28656379819518,0.739738723326463,0.103934718099781,91,5.64049586776859,"NA","NA","NA",15.6116409335298,11,36,9,52,NA,NA,2,3,NA,NA
"LTR387_2012",28,0.893976182217597,2.73632572106681,0.821175804999718,0.0977259186095291,93,10.3834951456311,"0.780487804878049","0.463414634146341","0.317073170731707",19.6998964413215,12,48,7,24,2,4,4,11,3,6
"LTR387_2013",33,0.957372215991027,3.30270244347171,0.944571800693181,0.100081892226416,395,24.8769181585678,"0.87037037037037","0.481481481481481","0.388888888888889",23.1664298644093,9,107,6,77,2,29,13,164,3,18
"LTR387_2014",27,0.694061830425467,1.88048159152749,0.570562703185996,0.06964746635287,198,3.30671414038657,"0.846153846153846","0.365384615384615","0.480769230769231",12.0253934279929,13,41,3,34,1,103,6,16,4,4
"LTR387_2015",28,0.887860082304527,2.641380639266,0.79268263133319,0.0943350228309287,108,9.62999999999999,"0.75","0.386363636363636","0.363636363636364",17.7411649256127,10,23,9,42,2,24,5,15,2,4
"LTR387_2016",23,0.87852461515013,2.52455531932379,0.805153875423648,0.109763274753208,81,9.05027932960894,"0.583333333333333","0.222222222222222","0.361111111111111",17.297505377809,6,22,11,34,3,18,3,7,NA,NA
"LTR387_2017",9,0.703993055555556,1.56755713718282,0.713425998121334,0.174173015242535,48,3.5583596214511,"0.933333333333333","0.233333333333333","0.7",9,3,17,4,7,1,23,1,1,NA,NA
"LTR387_2020",38,0.921610169491525,2.92057725883132,0.80288881983513,0.0768572962850348,708,12.9724770642202,"0.931818181818182","0.795454545454545","0.136363636363636",18.1425229082775,8,191,15,156,1,81,13,252,1,28
"LTR40_2010",8,0.618827160493827,1.37886173749265,0.66309233025073,0.172357717186582,36,2.75109170305677,"NA","NA","NA",8,NA,NA,NA,NA,1,1,3,28,4,7
"LTR40_2012",23,0.878253684975874,2.49781903145263,0.796626898165858,0.108600827454462,1230,8.26229777000437,"0.931034482758621","0.724137931034483","0.206896551724138",12.6931184953973,4,257,8,207,2,358,8,384,1,24
"LTR40_2013",26,0.929209126913492,2.9057178250593,0.891845220407076,0.111758377886896,848,14.348475768109,"0.833333333333333","0.452380952380952","0.380952380952381",16.03693682936,6,202,11,394,1,17,4,123,4,112
"LTR40_2014",27,0.943976926774555,3.04144211973696,0.922813307633219,0.112646004434702,395,18.6472561706207,"0.738095238095238","0.380952380952381","0.357142857142857",17.4272157512815,3,49,7,75,2,23,13,216,2,32
"LTR40_2015",32,0.94432990933642,3.07426320888568,0.887044857169353,0.0960707252776776,576,18.5089974293059,"0.595238095238095","0.357142857142857","0.238095238095238",17.4587831898004,6,57,8,78,3,73,12,299,3,69
"LTR40_2016",22,0.924554183813443,2.81110534568665,0.909436019758472,0.12777751571303,216,14.0556900726392,"0.826086956521739","0.304347826086957","0.521739130434783",15.5925058898978,9,97,8,57,1,13,2,38,2,11
"LTR40_2017",23,0.927841977962913,2.80243421918376,0.89377751199369,0.121844966051468,122,15.5063025210084,"0.783783783783784","0.405405405405405","0.378378378378378",15.4919997058598,5,31,8,34,4,21,4,21,2,15
"LTR40_2020",18,0.904613054618778,2.5756196863581,0.891103256638805,0.14308998257545,337,10.7881097560976,"0.828571428571429","0.342857142857143","0.485714285714286",13.205659998752,2,72,6,68,4,80,4,105,2,12
"LTR401_2010",17,0.9052434638151,2.52788854788769,0.89223374342456,0.148699326346335,249,10.9761820120868,"NA","NA","NA",17,7,75,5,39,1,8,3,99,1,28
"LTR401_2012",20,0.939676054489805,2.87270120110677,0.958931219076776,0.143635060055339,531,17.0791358174536,"0.806451612903226","0.451612903225806","0.354838709677419",19.4469393031199,8,156,6,204,1,26,4,107,1,38
"LTR401_2013",22,0.919136840475906,2.75495648312244,0.891270995042228,0.125225294687383,377,12.7520690896006,"0.833333333333333","0.444444444444444","0.388888888888889",21.7609804701808,7,57,6,73,2,76,4,117,3,54
"LTR401_2014",24,0.93676278354479,2.93463481200896,0.923406263287762,0.122276450500373,510,16.2874890199523,"0.606060606060606","0.333333333333333","0.272727272727273",23.650123699512,6,121,5,96,3,67,6,167,4,59
"LTR401_2015",28,0.931778795050087,2.96698863801588,0.890398122010787,0.105963879929138,573,15.0167689911115,"0.594594594594595","0.351351351351351","0.243243243243243",27.3931767999476,7,195,10,111,2,125,7,117,2,25
"LTR401_2016",27,0.940615663196016,3.02580758631114,0.918069585761823,0.112066947641153,470,17.4280518659076,"0.804347826086957","0.391304347826087","0.41304347826087",25.7933309540085,14,236,6,150,NA,NA,4,67,3,17
"LTR401_2017",27,0.947426497893877,3.07527031185867,0.933077223444904,0.11389890043921,307,20.211273666093,"0.772727272727273","0.386363636363636","0.386363636363636",26.7642793762834,12,130,5,59,1,5,5,84,4,29
"LTR401_2020",21,0.469955945632129,1.21509684790791,0.399109178126641,0.0578617546622816,484,1.89010526996653,"0.883720930232558","0.372093023255814","0.511627906976744",16.7913603259923,6,20,5,32,2,37,6,44,2,351
"LTR41_2010",16,0.833022388059702,2.21532707690616,0.799010346949891,0.138457942306635,536,6.04519774011299,"NA","NA","NA",13.516034564204,8,201,7,297,NA,NA,NA,NA,1,38
"LTR41_2012",38,0.952221442495127,3.3015968218225,0.907633984969538,0.0868841268900657,4275,21.0279454211493,"0.8","0.644444444444444","0.155555555555556",28.3048765267712,18,2147,10,991,2,62,6,690,2,385
"LTR41_2013",26,0.910674203135015,2.78487889277158,0.854756407697708,0.107110726645061,655,11.3722523096528,"0.608695652173913","0.173913043478261","0.434782608695652",20.5388695886072,10,232,6,252,NA,NA,5,86,5,85
"LTR41_2014",57,0.955511825395481,3.51282383690912,0.868854635818304,0.0616284883668267,3645,22.6111544262597,"0.779411764705882","0.617647058823529","0.161764705882353",33.3896547922361,33,2393,12,526,NA,NA,8,546,4,180
"LTR41_2015",44,0.938710317785536,3.24247173609059,0.856847053072559,0.0736925394566042,741,16.66079241614,"0.635135135135135","0.22972972972973","0.405405405405405",29.2982362451812,20,368,12,171,NA,NA,8,151,4,51
"LTR41_2016",34,0.952109618181417,3.2393821191802,0.918619096535175,0.0952759446817707,2527,21.0466685130965,"0.581818181818182","0.2","0.381818181818182",26.8588777312839,12,1086,8,468,NA,NA,11,872,3,101
"LTR41_2017",8,0.823088842975207,1.81684693699965,0.8737186886879,0.227105867124957,88,5.97191887675507,"0.894736842105263","0.105263157894737","0.789473684210526",8,4,45,2,19,NA,NA,NA,NA,2,24
"LTR41_2020",22,0.916921864352509,2.72590644967517,0.881872860307552,0.123904838621599,349,12.4311156601842,"0.8","0.68","0.12",18.943444331779,9,149,5,112,NA,NA,7,81,1,7
"LTR43_2010",35,0.912370591701035,2.83207271483917,0.796566936867708,0.080916363281119,436,11.6915300209592,"NA","NA","NA",28.7933295909144,16,142,12,118,6,5,3,139,3,32
"LTR43_2012",21,0.893780184715436,2.51934605462151,0.827501227583457,0.119968859743882,1217,9.48003894839338,"0.782608695652174","0.239130434782609","0.543478260869565",18.857059580896,5,129,7,125,NA,NA,7,804,2,159
"LTR43_2013",38,0.952467641880515,3.28971022900829,0.904366270531374,0.0865713218160078,941,21.4965490424808,"0.717391304347826","0.543478260869565","0.173913043478261",34.9136188375508,15,322,10,231,NA,NA,9,328,4,60
"LTR43_2014",34,0.912008310249308,2.79919625641115,0.793791853348811,0.0823293016591514,380,11.6842446860295,"0.758620689655172","0.344827586206897","0.413793103448276",27.7576759908428,7,29,11,61,6,30,8,183,6,76
"LTR43_2015",32,0.918395217604164,2.87758128931566,0.830294451170114,0.0899244152911144,197,13.0006734006734,"0.68","0.32","0.36",32,9,36,13,79,6,10,5,49,4,23
"LTR43_2016",30,0.695735631751289,1.96120508975781,0.576621956823738,0.0653735029919269,326,3.30990315526398,"0.652173913043478","0.304347826086957","0.347826086956522",24.4376798622561,9,222,12,33,6,18,5,40,3,13
"LTR43_2017",28,0.875019929846939,2.47190112219325,0.741821552262193,0.0882821829354733,448,8.12859230394544,"0.816326530612245","0.387755102040816","0.428571428571429",23.2082006980862,12,142,5,137,6,29,7,35,3,105
"LTR43_2020",21,0.857814573133356,2.3491503036493,0.771598945877996,0.111864300173776,359,7.15362351107647,"0.804878048780488","0.317073170731707","0.48780487804878",19.5639638517055,2,24,8,33,6,8,7,194,3,100
"LTR450_2010",22,0.932992665816327,2.86714156569254,0.927564602866416,0.130324616622388,1120,15.1117756288133,"NA","NA","NA",20.3805389970333,13,645,2,221,2,152,3,56,2,46
"LTR450_2012",14,0.744015253160088,1.78022555465831,0.674568731296883,0.127158968189879,119,4.00513405590416,"0.838709677419355","0.290322580645161","0.548387096774194",13.7435513009843,2,5,5,63,2,28,2,3,3,20
"LTR450_2013",17,0.745581636702176,1.84206118018819,0.650166774080969,0.10835654001107,181,3.99558498896247,"0.708333333333333","0.416666666666667","0.291666666666667",14.8450541445992,6,22,5,22,2,56,2,3,2,78
"LTR450_2014",17,0.912263374485597,2.58182916446338,0.91127241436999,0.151872303791964,135,12.3565573770492,"0.827586206896552","0.413793103448276","0.413793103448276",16.506621473588,4,37,6,30,3,34,2,20,2,14
"LTR450_2015",14,0.796146918317801,1.95612558378915,0.741221329994499,0.13972325598494,113,5.08273092369478,"0.851851851851852","0.37037037037037","0.481481481481481",14,1,21,5,6,2,47,NA,NA,5,37
"LTR450_2016",31,0.844172600701456,2.54356869744905,0.740704186121276,0.0820506031435177,970,6.45343568054487,"0.928571428571429","0.666666666666667","0.261904761904762",21.8503077817412,13,284,4,49,2,351,10,240,2,46
"LTR450_2017",16,0.880999342537804,2.39749304268707,0.864712830812606,0.149843315167942,156,8.82481751824817,"0.825","0.225","0.6",15.8011441348046,4,23,5,50,2,32,3,33,2,18
"LTR450_2020",19,0.815465947495218,2.22445552489384,0.755476863549597,0.11707660657336,421,5.47667719754693,"0.75","0.428571428571429","0.321428571428571",15.7341485252036,1,4,4,18,2,47,9,171,3,181
"LTR50_2010",5,0.584444444444444,1.15255139217471,0.71612044383346,0.230510278434941,30,2.52906976744186,"NA","NA","NA",5,1,2,2,4,NA,NA,1,18,1,6
"LTR50_2012",26,0.934285903025499,2.92056191292615,0.896401281804772,0.112329304343313,1740,15.342872789226,"0.851851851851852","0.814814814814815","0.037037037037037",14.8249894684315,10,617,4,79,1,144,9,840,2,60
"LTR50_2013",13,0.891923220854136,2.37898983299916,0.927499728631516,0.182999217923012,331,9.49000868809731,"0.818181818181818","0.212121212121212","0.606060606060606",10.7304991660229,1,8,5,150,NA,NA,5,128,2,45
"LTR50_2014",23,0.914804567759384,2.67823350547993,0.854166303950995,0.116444935020866,491,12.0006983240223,"0.8","0.566666666666667","0.233333333333333",12.7231245129857,6,47,6,96,2,73,6,219,3,56
"LTR50_2015",29,0.929090589004577,2.93281242303452,0.870969635907012,0.101131462863259,564,14.4385230993088,"0.7","0.425","0.275",14.89793460114,4,137,10,148,3,18,8,211,4,50
"LTR50_2016",25,0.912802663484501,2.66118641254758,0.826744042745591,0.106447456501903,809,11.6187699964451,"0.65","0.275","0.375",12.508788979814,1,36,10,95,1,9,9,624,4,45
"LTR50_2017",33,0.954718629425611,3.25422054756921,0.930705994585165,0.0986127438657336,406,23.2969679795976,"0.739130434782609","0.456521739130435","0.282608695652174",17.794590278063,9,110,11,70,2,24,9,173,2,29
"LTR50_2020",27,0.875471536351166,2.63017895503444,0.798030685973579,0.0974140353716461,216,8.30175187701109,"0.666666666666667","0.266666666666667","0.4",13.4529594149779,2,12,10,98,2,30,10,57,3,19
"LTR612_2010",7,0.571851851851852,1.22875839629058,0.63145690302664,0.175536913755796,45,2.40875912408759,"NA","NA","NA",7,NA,NA,3,11,1,3,2,29,1,2
"LTR612_2011",12,0.220027460673137,0.547015221366531,0.22013511912538,0.0455846017805442,2056,1.28227244116378,"0.733333333333333","0.533333333333333","0.2",4.00565299212118,1,1,4,59,2,130,4,1843,1,23
"LTR612_2012",9,0.475635152019992,1.14356538334056,0.520459035064567,0.127062820371173,49,1.94380165289256,"0.833333333333333","0.333333333333333","0.5",8.58651286601597,NA,NA,1,4,2,2,5,42,1,1
"LTR612_2013",7,0.746038931643278,1.59121423320079,0.817722356797042,0.227316319028685,47,4.20622568093385,"0.666666666666667","0.25","0.416666666666667",6.95652173913043,1,4,NA,NA,1,1,4,31,1,11
"LTR612_2014",14,0.475035704358328,1.13623130911402,0.430544382785224,0.0811593792224302,646,1.90756764180744,"0.6875","0.5625","0.125",6.58476297521679,NA,NA,3,60,3,3,4,112,4,471
"LTR612_2015",22,0.798273991114023,2.18545213479347,0.707027537722442,0.0993387333997031,442,5.00210429070006,"0.666666666666667","0.481481481481481","0.185185185185185",12.3558082375654,NA,NA,5,42,5,119,6,58,5,222
"LTR612_2016",33,0.766470280086958,2.06717069794802,0.591210132284404,0.062641536301455,1003,4.2961826187321,"0.625","0.45","0.175",11.8646802787147,5,10,6,428,4,62,12,157,6,346
"LTR612_2017",10,0.785218253968254,1.76554228623247,0.766765272477612,0.176554228623247,336,4.70725995316159,"0.805555555555556","0.0833333333333333","0.722222222222222",7.6478921178977,NA,NA,4,51,3,208,2,74,1,3
"LTR612_2020",35,0.845879371356386,2.29785339146801,0.646308983460086,0.0656529540419431,1785,6.50844714048046,"0.783783783783784","0.72972972972973","0.0540540540540541",11.8145089444966,5,68,9,1113,4,96,13,278,4,230
"LTR62_2010",28,0.873492390684619,2.48256030482979,0.745020390329902,0.0886628680296354,302,8.09024563901744,"NA","NA","NA",22.1292029830644,11,48,8,85,2,26,4,98,3,45
"LTR62_2012",16,0.885358743321579,2.36104578394317,0.85156726095165,0.147565361496448,991,8.7914441377827,"0.871794871794872","0.282051282051282","0.58974358974359",14.4775775966188,6,220,5,277,NA,NA,4,309,1,185
"LTR62_2013",32,0.856540865343228,2.40862601846833,0.694982562440077,0.0752695630771352,964,7.01411387814314,"0.829268292682927","0.609756097560976","0.219512195121951",22.2823666965046,8,353,12,219,3,302,6,71,3,19
"LTR62_2014",31,0.900262026337006,2.76931280787867,0.806442378195719,0.0893326712218926,244,10.4130663856691,"0.764705882352941","0.372549019607843","0.392156862745098",27.8504953276742,11,88,13,52,1,15,4,32,2,57
"LTR62_2015",29,0.851132543562191,2.4933715997502,0.740467047042972,0.0859783310258689,261,6.86842105263158,"0.421052631578947","0.184210526315789","0.236842105263158",24.8650431247202,11,156,11,51,NA,NA,4,14,2,32
"LTR62_2016",54,0.96160376433683,3.61222996658706,0.905551369576996,0.0668931475293901,1010,26.7071125321033,"0.847222222222222","0.597222222222222","0.25",43.9977453445627,25,417,11,124,1,5,14,415,3,49
"LTR62_2017",83,0.977590382682932,4.0465967972944,0.915759846633661,0.0487541782806555,4682,45.0434723632343,"0.719626168224299","0.495327102803738","0.224299065420561",56.9265581253355,52,2341,12,512,NA,NA,16,1613,3,216
"LTR62_2020",24,0.924453125,2.79422245807314,0.879224395568914,0.116425935753048,160,14.3404735062007,"0.849462365591398","0.10752688172043","0.741935483870968",24,6,20,9,61,2,9,6,69,1,1
"LTR65_2010",30,0.875375375375375,2.70664835037766,0.795792789025061,0.0902216116792554,222,8.2875,"NA","NA","NA",20.7640106991858,14,81,9,97,1,4,2,19,4,21
"LTR65_2012",27,0.952517529392854,3.14401357160184,0.953934827306381,0.116444947096365,1783,21.3001850262791,"0.8125","0.375","0.4375",22.4038528842,13,1047,9,471,NA,NA,4,241,1,24
